,faculty_name,publications,adjusted,university_name,faculty_home_page,dblp,faculty_areaname
12,Kasturi R Varadarajan,2.0,0.8,University of Iowa,http://homepage.cs.uiowa.edu/~kvaradar,https://dblp.org/pers/hd/v/Varadarajan:Kasturi_R%3D,theory
0,Christoph Borst,14.0,2.8,University of Louisiana  Lafayette,https://cmix.louisiana.edu/news-events/news/20170103/dr-christoph-borst-named-state-winner-lacue%25E2%2580%2599s-2016-post-secondary-educator,https://dblp.org/pers/hd/b/Borst:Christoph,robotics
1,Xindong Wu,11.0,2.5,University of Louisiana  Lafayette,http://www.ucs.louisiana.edu/~xxw8007,https://dblp.org/pers/hd/w/Wu_0001:Xindong,ai
2,Xu Yuan,11.0,2.4,University of Louisiana  Lafayette,https://people.cmix.louisiana.edu/yuan,https://dblp.org/pers/hd/y/Yuan:Xu,ai
2,Xu Yuan,11.0,2.4,University of Louisiana  Lafayette,https://people.cmix.louisiana.edu/yuan,https://dblp.org/pers/hd/y/Yuan:Xu,hci
3,Sheng Chen,6.0,1.9,University of Louisiana  Lafayette,http://www.ucs.louisiana.edu/~sxc2311,https://dblp.org/pers/hd/c/Chen_0008:Sheng,pl
3,Sheng Chen,6.0,1.9,University of Louisiana  Lafayette,http://www.ucs.louisiana.edu/~sxc2311,https://dblp.org/pers/hd/c/Chen_0008:Sheng,ai
4,Li Chen,5.0,1.2,University of Louisiana  Lafayette,https://lichenut.github.io,https://dblp.org/pers/hd/c/Chen_0019:Li,ml
4,Li Chen,5.0,1.2,University of Louisiana  Lafayette,https://lichenut.github.io,https://dblp.org/pers/hd/c/Chen_0019:Li,hci
5,NianFeng Tzeng,5.0,1.0,University of Louisiana  Lafayette,https://people.cmix.louisiana.edu/tzeng,https://dblp.org/pers/hd/t/Tzeng:Nian%3DFeng,ai
6,Arun Kulshreshth,4.0,1.7,University of Louisiana  Lafayette,https://computing.louisiana.edu/news-events/news/20180810/dr-christoph-borst-and-dr-arun-kulshreshth-awarded-nsf-grant-virtual,https://dblp.org/pers/hd/k/Kulshreshth:Arun,hci
7,M Hassan Najafi,4.0,1.0,University of Louisiana  Lafayette,https://sites.google.com/view/mhassannajafi,https://dblp.org/pers/hd/n/Najafi:M%3D_Hassan,eda
8,Xiali Hei,2.0,0.4,University of Louisiana  Lafayette,http://www.xialihei.com,https://dblp.org/pers/hd/h/Hei:Xiali,security
9,Beenish M. Chaudhry,1.0,0.2,University of Louisiana  Lafayette,https://people.cmix.louisiana.edu/chaudhry,https://dblp.org/pers/hd/c/Chaudhry:Beenish_M%3D,unknown
10,Arun Lakhotia,1.0,0.3,University of Louisiana  Lafayette,https://cacs.louisiana.edu/~arun/home/index.html,https://dblp.org/pers/hd/l/Lakhotia:Arun,unknown
11,Anthony S. Maida,1.0,0.3,University of Louisiana  Lafayette,https://gradschool.louisiana.edu/graduate-programs/masters-degrees/computer-science-ms,https://dblp.org/pers/hd/m/Maida:Anthony_S%3D,unknown
0,LouisNol Pouchet,24.0,5.1,Colorado State University,https://www.cs.colostate.edu/~pouchet,https://dblp.org/pers/hd/p/Pouchet:Louis%3DNo%3Deuml%3Dl,pl
0,LouisNol Pouchet,24.0,5.1,Colorado State University,https://www.cs.colostate.edu/~pouchet,https://dblp.org/pers/hd/p/Pouchet:Louis%3DNo%3Deuml%3Dl,hpc
1,Bruce A Draper,6.0,2.1,Colorado State University,http://www.cs.colostate.edu/~draper,https://dblp.org/pers/hd/d/Draper:Bruce_A%3D,vision
2,J Ross Beveridge,3.0,0.9,Colorado State University,http://www.cs.colostate.edu/~ross,https://dblp.org/pers/hd/b/Beveridge:J%3D_Ross,vision
3,Asa Ben-Hur,2.0,0.6,Colorado State University,http://www.cs.colostate.edu/~asa,https://dblp.org/pers/hd/b/Ben=Hur:Asa,unknown
4,Christos Papadopoulos,2.0,0.3,Colorado State University,http://www.cs.colostate.edu/~christos,https://dblp.org/pers/hd/p/Papadopoulos:Christos,metrics
5,L Darrell Whitley,2.0,0.8,Colorado State University,http://www.cs.colostate.edu/~whitley,https://dblp.org/pers/hd/w/Whitley:L%3D_Darrell,ai
6,Charles W. Anderson,1.0,0.3,Colorado State University,http://www.cs.colostate.edu/~anderson,https://dblp.org/pers/hd/a/Anderson:Charles_W%3D,unknown
7,Sanjay V. Rajopadhye,1.0,0.5,Colorado State University,http://www.cs.colostate.edu/~svr,https://dblp.org/pers/hd/r/Rajopadhye:Sanjay_V%3D,unknown
8,Indrajit Ray,1.0,0.2,Colorado State University,http://www.cs.colostate.edu/~indrajit,https://dblp.org/pers/hd/r/Ray:Indrajit,unknown
0,Iyad Kanj,9.0,2.5,DePaul University,http://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=272,https://dblp.org/pers/hd/k/Kanj:Iyad,ai
1,Eli T Brown,4.0,0.7,DePaul University,https://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=1311,https://dblp.org/pers/hd/b/Brown:Eli_T%3D,visualization
2,James Riely,4.0,1.3,DePaul University,http://fpl.cs.depaul.edu/jriely,https://dblp.org/pers/hd/r/Riely:James,pl
3,Radha Jagadeesan,2.0,0.6,DePaul University,http://reed.cs.depaul.edu/rjagadeesan,https://dblp.org/pers/hd/j/Jagadeesan:Radha,unknown
4,John McDonald,2.0,0.5,DePaul University,http://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=643,https://dblp.org/pers/hd/m/McDonald:John,robotics
5,David Miller,2.0,0.5,DePaul University,http://www.depaul.edu/about/administration/Pages/miller.aspx,https://dblp.org/pers/hd/m/Miller:David,unknown
6,Bamshad Mobasher,2.0,0.5,DePaul University,http://facweb.cs.depaul.edu/mobasher,https://dblp.org/pers/hd/m/Mobasher:Bamshad,unknown
7,Eric Sedgwick,2.0,0.4,DePaul University,https://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=121,https://dblp.org/pers/hd/s/Sedgwick:Eric,theory
8,Jonathan Gemmell,1.0,0.3,DePaul University,http://www.cdm.depaul.edu/about/Pages/People/facultyinfo.aspx?fid=494,https://dblp.org/pers/hd/g/Gemmell:Jonathan,unknown
9,Tanu Malik,1.0,0.2,DePaul University,http://www.cdm.depaul.edu/Faculty-and-Staff/Pages/faculty-info.aspx?fid=1328,https://dblp.org/pers/hd/m/Malik:Tanu,unknown
10,Enid Montague,1.0,0.2,DePaul University,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=1294,https://dblp.org/pers/hd/m/Montague:Enid,unknown
11,Cynthia Putnam,1.0,0.2,DePaul University,http://www.cdm.depaul.edu/about/Pages/People/FacultyInfo.aspx?fid=1001,https://dblp.org/pers/hd/p/Putnam:Cynthia,unknown
12,John Rogers,1.0,0.2,DePaul University,http://facweb.cs.depaul.edu/jrogers,https://dblp.org/pers/hd/r/Rogers:John,unknown
13,Noriko Tomuro,1.0,0.5,DePaul University,http://condor.depaul.edu/~ntomuro,https://dblp.org/pers/hd/t/Tomuro:Noriko,unknown
0,Ruoming Jin,18.0,3.9,Kent State University,http://www.cs.kent.edu/~jin,https://dblp.org/pers/hd/j/Jin:Ruoming,db
0,Ruoming Jin,18.0,3.9,Kent State University,http://www.cs.kent.edu/~jin,https://dblp.org/pers/hd/j/Jin:Ruoming,ml
1,Xiang Lian,7.0,2.0,Kent State University,https://www.kent.edu/cs/xiang-lian,https://dblp.org/pers/hd/l/Lian:Xiang,db
2,Ye Zhao,6.0,1.0,Kent State University,http://www.cs.kent.edu/~zhao,https://dblp.org/pers/hd/z/Zhao_0003:Ye,visualization
3,Qiang Guan,5.0,0.8,Kent State University,http://www.cs.kent.edu/~qguan,https://dblp.org/pers/hd/g/Guan:Qiang,hpc
4,JongHoon Kim,3.0,0.8,Kent State University,http://www.atr.cs.kent.edu/people/jong-hoon_kim,https://dblp.org/pers/hd/k/Kim:Jong%3DHoon,robotics
5,Gokarna Sharma,3.0,0.8,Kent State University,http://www.cs.kent.edu/~sharma,https://dblp.org/pers/hd/s/Sharma:Gokarna,robotics
6,Feodor F. Dragan,2.0,0.5,Kent State University,https://www.kent.edu/cs/feodor-f-dragan,https://dblp.org/pers/hd/d/Dragan:Feodor_F%3D,unknown
7,Jonathan I Maletic,2.0,0.4,Kent State University,http://www.cs.kent.edu/~jmaletic,https://dblp.org/pers/hd/m/Maletic:Jonathan_I%3D,se
8,Kambiz Ghazinour,1.0,0.3,Kent State University,https://www.kent.edu/cs/profile/kambiz-ghazinour,https://dblp.org/pers/hd/g/Ghazinour:Kambiz,unknown
0,Keith Vertanen,9.0,2.3,Michigan Technological University,https://www.mtu.edu/cs/department/faculty-staff/faculty/vertanen,https://dblp.org/pers/hd/v/Vertanen:Keith,hci
1,Yakov Nekrich,7.0,4.3,Michigan Technological University,https://www.mtu.edu/cs/department/people/faculty/nekrich,https://dblp.org/pers/hd/n/Nekrich:Yakov,theory
2,Zhenlin Wang,6.0,1.5,Michigan Technological University,https://www.mtu.edu/cs/department/faculty-staff/faculty/z-wang,https://dblp.org/pers/hd/w/Wang:Zhenlin,ai
2,Zhenlin Wang,6.0,1.5,Michigan Technological University,https://www.mtu.edu/cs/department/faculty-staff/faculty/z-wang,https://dblp.org/pers/hd/w/Wang:Zhenlin,hpc
3,Soner nder,6.0,2.0,Michigan Technological University,https://www.mtu.edu/cs/department/faculty-staff/faculty/s-onder,https://dblp.org/pers/hd/=/=Ouml=nder:Soner,hpc
3,Soner nder,6.0,2.0,Michigan Technological University,https://www.mtu.edu/cs/department/faculty-staff/faculty/s-onder,https://dblp.org/pers/hd/=/=Ouml=nder:Soner,arch
4,Laura E Brown,2.0,0.6,Michigan Technological University,http://www.cs.mtu.edu/~lebrown,https://dblp.org/pers/hd/b/Brown:Laura_E%3D,ai
5,Nilufer Onder,2.0,0.5,Michigan Technological University,https://www.mtu.edu/cs/department/faculty-staff/faculty/n-onder,https://dblp.org/pers/hd/o/Onder:Nilufer,unknown
6,Ali Ebnenasir,1.0,0.3,Michigan Technological University,https://www.mtu.edu/cs/department/faculty-staff/faculty/ebnenasir,https://dblp.org/pers/hd/e/Ebnenasir:Ali,unknown
0,Kecheng Yang,11.0,3.2,Texas State University,http://cs.txstate.edu/~k_y47,https://dblp.org/pers/hd/y/Yang_0001:Kecheng,embedded
1,Martin Burtscher,7.0,2.3,Texas State University,http://www.cs.txstate.edu/~mb92,https://dblp.org/pers/hd/b/Burtscher:Martin,hpc
2,Ziliang Zong,4.0,0.7,Texas State University,http://cs.txstate.edu/~zz11,https://dblp.org/pers/hd/z/Zong:Ziliang,vision
3,Tao Hou,3.0,0.7,Texas State University,https://tao-hou.com,https://dblp.org/pers/hd/h/Hou:Tao,unknown
4,Tanzima Z Islam,3.0,0.6,Texas State University,https://www.tanzimaislam.com,https://dblp.org/pers/hd/i/Islam:Tanzima_Z%3D,hpc
5,ChulHo Lee,2.0,0.7,Texas State University,https://sites.google.com/site/chulholeesite,https://dblp.org/pers/hd/l/Lee:Chul%3DHo,metrics
6,Mina Guirguis,1.0,0.1,Texas State University,http://www.cs.txstate.edu/~mg65,https://dblp.org/pers/hd/g/Guirguis:Mina,unknown
7,Oleg V. Komogortsev,1.0,0.3,Texas State University,http://cs.txstate.edu/~ok11,https://dblp.org/pers/hd/k/Komogortsev:Oleg_V%3D,unknown
8,Dan E. Tamir,1.0,0.3,Texas State University,http://www.cs.txstate.edu/~dt19,https://dblp.org/pers/hd/t/Tamir:Dan_E%3D,unknown
9,Jelena Tesic,1.0,0.3,Texas State University,http://cs.txstate.edu/~j_t463,https://dblp.org/pers/hd/t/Tesic:Jelena,unknown
0,Terrance E Boult,8.0,2.5,UCCS,http://www.cs.uccs.edu/~tboult,https://dblp.org/pers/hd/b/Boult:Terrance_E%3D,vision
0,Terrance E Boult,8.0,2.5,UCCS,http://www.cs.uccs.edu/~tboult,https://dblp.org/pers/hd/b/Boult:Terrance_E%3D,ai
1,Jonathan Ventura,7.0,2.6,UCCS,http://jventura.net,https://dblp.org/pers/hd/v/Ventura:Jonathan,visualization
1,Jonathan Ventura,7.0,2.6,UCCS,http://jventura.net,https://dblp.org/pers/hd/v/Ventura:Jonathan,vision
2,Shouhuai Xu,5.0,1.1,UCCS,https://xu-lab.org,https://dblp.org/pers/hd/x/Xu:Shouhuai,ai
3,Gedare Bloom,4.0,0.8,UCCS,https://gedare.github.io,https://dblp.org/pers/hd/b/Bloom:Gedare,embedded
4,Jugal K. Kalita,3.0,1.2,UCCS,http://www.cs.uccs.edu/~kalita,https://dblp.org/pers/hd/k/Kalita:Jugal_K%3D,unknown
5,Qing Yi,3.0,0.9,UCCS,http://www.cs.uccs.edu/~qyi,https://dblp.org/pers/hd/y/Yi:Qing,unknown
6,Yanyan Zhuang,2.0,0.3,UCCS,http://www.cs.uccs.edu/~yzhuang,https://dblp.org/pers/hd/z/Zhuang:Yanyan,unknown
7,Sang-Yoon Chang,1.0,0.3,UCCS,https://academics.uccs.edu/~schang2,https://dblp.org/pers/hd/c/Chang:Sang%3DYoon,unknown
0,Francis Ferraro,9.0,2.7,Univ of Maryland  Baltimore County,https://www.csee.umbc.edu/~ferraro,https://dblp.org/pers/hd/f/Ferraro:Francis,nlp
0,Francis Ferraro,9.0,2.7,Univ of Maryland  Baltimore County,https://www.csee.umbc.edu/~ferraro,https://dblp.org/pers/hd/f/Ferraro:Francis,ai
1,Shimei Pan,9.0,3.2,Univ of Maryland  Baltimore County,https://nlp-lab.umbc.edu/home/shimei,https://dblp.org/pers/hd/p/Pan:Shimei,nlp
2,Cynthia Matuszek,8.0,2.2,Univ of Maryland  Baltimore County,http://www.csee.umbc.edu/~cmat,https://dblp.org/pers/hd/m/Matuszek:Cynthia,ai
2,Cynthia Matuszek,8.0,2.2,Univ of Maryland  Baltimore County,http://www.csee.umbc.edu/~cmat,https://dblp.org/pers/hd/m/Matuszek:Cynthia,robotics
3,Tim Oates,6.0,1.6,Univ of Maryland  Baltimore County,http://www.csee.umbc.edu/people/faculty/tim-oates,https://dblp.org/pers/hd/o/Oates_0001:Tim,ai
3,Tim Oates,6.0,1.6,Univ of Maryland  Baltimore County,http://www.csee.umbc.edu/people/faculty/tim-oates,https://dblp.org/pers/hd/o/Oates_0001:Tim,ml
4,Adam W Bargteil,4.0,1.3,Univ of Maryland  Baltimore County,http://www.csee.umbc.edu/~adamb,https://dblp.org/pers/hd/b/Bargteil:Adam_W%3D,graphics
5,TingZhu Huang,4.0,0.9,Univ of Maryland  Baltimore County,http://www.csee.umbc.edu/~zt,https://dblp.org/pers/hd/h/Huang:Ting%3DZhu,ai
5,TingZhu Huang,4.0,0.9,Univ of Maryland  Baltimore County,http://www.csee.umbc.edu/~zt,https://dblp.org/pers/hd/h/Huang:Ting%3DZhu,vision
6,CheinI Chang,2.0,0.3,Univ of Maryland  Baltimore County,http://www.csee.umbc.edu/people/faculty/chein-i-chang,https://dblp.org/pers/hd/c/Chang:Chein%3DI,hpc
7,Charles K Nicholas,2.0,0.5,Univ of Maryland  Baltimore County,http://www.csee.umbc.edu/~nicholas/charles_nicholas.html,https://dblp.org/pers/hd/n/Nicholas:Charles_K%3D,ai
8,Nilanjan Banerjee,1.0,0.2,Univ of Maryland  Baltimore County,http://www.csee.umbc.edu/~nilanb,https://dblp.org/pers/hd/b/Banerjee:Nilanjan,unknown
9,Tim Finin,1.0,0.3,Univ of Maryland  Baltimore County,http://umbc.edu/~finin,https://dblp.org/pers/hd/f/Finin:Tim,unknown
10,Naghmeh Karimi,1.0,0.3,Univ of Maryland  Baltimore County,http://www.csee.umbc.edu/people/faculty/naghmeh-karimi,https://dblp.org/pers/hd/k/Karimi:Naghmeh,unknown
11,Tinoosh Mohsenin,1.0,0.2,Univ of Maryland  Baltimore County,http://www.csee.umbc.edu/~tinoosh,https://dblp.org/pers/hd/m/Mohsenin:Tinoosh,unknown
12,Penny Rheingans,1.0,0.3,Univ of Maryland  Baltimore County,http://www.csee.umbc.edu/~rheingan,https://dblp.org/pers/hd/r/Rheingans:Penny,unknown
0,Xintao Wu,16.0,4.4,University of Arkansas,http://www.csce.uark.edu/~xintaowu,https://dblp.org/pers/hd/w/Wu:Xintao,ai
1,Lu Zhang,11.0,3.4,University of Arkansas,http://www.csce.uark.edu/~lz006,https://dblp.org/pers/hd/z/Zhang_0021:Lu,ai
2,Yarui Peng,8.0,2.0,University of Arkansas,https://sites.uark.edu/yrpeng,https://dblp.org/pers/hd/p/Peng:Yarui,eda
3,Matthew J Patitz,6.0,1.4,University of Arkansas,http://self-assembly.net/mpatitz,https://dblp.org/pers/hd/p/Patitz:Matthew_J%3D,theory
4,Jia Di,4.0,0.7,University of Arkansas,https://sites.uark.edu/jdi,https://dblp.org/pers/hd/d/Di:Jia,unknown
5,Xiaoqing Liu,3.0,0.7,University of Arkansas,https://computer-science-and-computer-engineering.uark.edu/directory/index/uid/frankliu/name/Xiaoqing+Liu,https://dblp.org/pers/hd/l/Liu:Xiaoqing,unknown
6,Alexander Nelson,2.0,0.3,University of Arkansas,https://computer-science-and-computer-engineering.uark.edu/directory/index/uid/ahnelson/name/Alexander+H.+Nelson,https://dblp.org/pers/hd/n/Nelson:Alexander,unknown
7,Christophe Bobda,1.0,0.3,University of Arkansas,http://www.csce.uark.edu/~cbobda,https://dblp.org/pers/hd/b/Bobda:Christophe,unknown
0,Heechul Yun,10.0,3.3,University of Kansas,http://www.ittc.ku.edu/~heechul,https://dblp.org/pers/hd/y/Yun:Heechul,embedded
1,Mohammad Alian,8.0,1.3,University of Kansas,https://alian-eecs.ku.edu,https://dblp.org/pers/hd/a/Alian:Mohammad,arch
2,Jun Huan,7.0,1.3,University of Kansas,https://www.ittc.ku.edu/~jhuan,https://dblp.org/pers/hd/h/Huan:Jun,ai
2,Jun Huan,7.0,1.3,University of Kansas,https://www.ittc.ku.edu/~jhuan,https://dblp.org/pers/hd/h/Huan:Jun,ml
3,Bo Luo,7.0,1.5,University of Kansas,http://www.ittc.ku.edu/~bluo,https://dblp.org/pers/hd/l/Luo:Bo,security
4,Drew Davidson,3.0,0.8,University of Kansas,https://ittc.ku.edu/~drew,https://dblp.org/pers/hd/d/Davidson:Drew,se
5,Fengjun Li,3.0,0.6,University of Kansas,http://www.ittc.ku.edu/~fli,https://dblp.org/pers/hd/l/Li:Fengjun,security
6,Alexandru G Bardas,2.0,0.5,University of Kansas,https://www.ittc.ku.edu/~alexbardas,https://dblp.org/pers/hd/b/Bardas:Alexandru_G%3D,security
7,Cuncong Zhong,2.0,0.4,University of Kansas,http://www.eecs.ku.edu/people/faculty,https://dblp.org/pers/hd/z/Zhong:Cuncong,unknown
8,Reza Ahmadi,1.0,0.5,University of Kansas,http://www.eecs.ku.edu/people/faculty,https://dblp.org/pers/hd/a/Ahmadi:Reza,unknown
9,Nicole Beckage,1.0,0.3,University of Kansas,http://www.eecs.ku.edu/people/faculty,https://dblp.org/pers/hd/b/Beckage:Nicole,unknown
10,Michael S. Branicky,1.0,0.1,University of Kansas,https://engr.ku.edu/meet-the-dean,https://dblp.org/pers/hd/b/Branicky:Michael_S%3D,unknown
11,James Rowland,1.0,0.1,University of Kansas,http://www.eecs.ku.edu/people/faculty/jrowland,https://dblp.org/pers/hd/r/Rowland:James,unknown
0,Xin Liang,14.0,1.8,University of Kentucky,https://lxaltria.github.io,https://dblp.org/pers/hd/l/Liang_0001:Xin,hpc
1,Qiang Cheng,12.0,4.2,University of Kentucky,https://www.engr.uky.edu/directory/cheng-qiang-shawn,https://dblp.org/pers/hd/c/Cheng:Qiang,ai
1,Qiang Cheng,12.0,4.2,University of Kentucky,https://www.engr.uky.edu/directory/cheng-qiang-shawn,https://dblp.org/pers/hd/c/Cheng:Qiang,vision
2,Miroslaw Truszczynski,6.0,2.5,University of Kentucky,http://www.cs.uky.edu/~mirek,https://dblp.org/pers/hd/t/Truszczynski:Miroslaw,ai
3,Brent E Harrison,3.0,1.3,University of Kentucky,https://www.engr.uky.edu/directory/harrison-brent,https://dblp.org/pers/hd/h/Harrison:Brent_E%3D,ai
4,Ramakanth Kavuluru,3.0,1.1,University of Kentucky,http://www.cs.uky.edu/people/faculty/rkavuluru,https://dblp.org/pers/hd/k/Kavuluru:Ramakanth,nlp
5,A. B. Siddique 0001,2.0,0.7,University of Kentucky,http://cs.uky.edu/~siddique,https://dblp.org/pers/hd/s/Siddique_0001:A%3D_B%3D,unknown
6,Judy Goldsmith,2.0,0.5,University of Kentucky,http://www.cs.uky.edu/~goldsmit,https://dblp.org/pers/hd/g/Goldsmith:Judy,ai
7,Fuhua (Frank) Cheng,1.0,0.2,University of Kentucky,http://www.cs.uky.edu/~cheng,https://dblp.org/pers/hd/c/Cheng:Fuhua_(Frank),unknown
0,Santosh Kumar,17.0,2.3,University of Memphis,https://www.memphis.edu/cs/people/faculty_pages/santosh-kumar.php,https://dblp.org/pers/hd/k/Kumar_0001:Santosh,hci
1,Deepak Venugopal,11.0,3.8,University of Memphis,https://www.memphis.edu/cs/people/faculty_pages/deepak-venugopal.php,https://dblp.org/pers/hd/v/Venugopal:Deepak,ai
1,Deepak Venugopal,11.0,3.8,University of Memphis,https://www.memphis.edu/cs/people/faculty_pages/deepak-venugopal.php,https://dblp.org/pers/hd/v/Venugopal:Deepak,ml
2,Scott D Fleming,6.0,1.5,University of Memphis,https://www.memphis.edu/cs/people/faculty_pages/scott-fleming.php,https://dblp.org/pers/hd/f/Fleming:Scott_D%3D,hci
3,Lan Wang,5.0,1.4,University of Memphis,https://www.memphis.edu/cs/people/faculty_pages/lan-wang.php,https://dblp.org/pers/hd/w/Wang:Lan,vision
4,Weizi Li,3.0,0.8,University of Memphis,https://weizi-li.github.io,https://dblp.org/pers/hd/l/Li:Weizi,unknown
5,Myounggyu Won,3.0,2.0,University of Memphis,https://www.cs.memphis.edu/~mwon1,https://dblp.org/pers/hd/w/Won:Myounggyu,robotics
0,Yantao Shen,15.0,3.5,University of Nevada,https://www.unr.edu/ebme/people/yantao-shen,https://dblp.org/pers/hd/s/Shen_0001:Yantao,robotics
1,Christos Papachristos,15.0,4.5,University of Nevada,https://www.unr.edu/cse/people/christos-papachristos,https://dblp.org/pers/hd/p/Papachristos:Christos,robotics
2,Eelke Folmer,9.0,2.8,University of Nevada,https://www.unr.edu/cse/people/folmer,https://dblp.org/pers/hd/f/Folmer:Eelke,hci
3,Hung Manh La,8.0,1.9,University of Nevada,https://www.unr.edu/cse/people/la,https://dblp.org/pers/hd/l/La:Hung_Manh,robotics
4,Emily Morgan Hand,5.0,1.6,University of Nevada,http://www.cse.unr.edu/~ehand,https://dblp.org/pers/hd/h/Hand:Emily_Morgan,ai
4,Emily Morgan Hand,5.0,1.6,University of Nevada,http://www.cse.unr.edu/~ehand,https://dblp.org/pers/hd/h/Hand:Emily_Morgan,vision
5,Dongfang Zhao,4.0,0.9,University of Nevada,https://www.unr.edu/nevada-engineering/2016/faculty-2016/zhao,https://dblp.org/pers/hd/z/Zhao_0001:Dongfang,hpc
6,Engin Arslan,4.0,1.3,University of Nevada,https://www.cse.unr.edu/~arslan,https://dblp.org/pers/hd/a/Arslan:Engin,hpc
7,Lei Yang 0001,2.0,0.3,University of Nevada,http://www.unr.edu/cse/people/faculty/yang,https://dblp.org/pers/hd/y/Yang_0001:Lei,unknown
8,David FeilSeifer,2.0,0.5,University of Nevada,http://nevada-reno.academia.edu/DavidFeilSeifer,https://dblp.org/pers/hd/f/Feil=Seifer:David,robotics
9,Monica N Nicolescu,2.0,0.5,University of Nevada,https://www.cse.unr.edu/~monica,https://dblp.org/pers/hd/n/Nicolescu:Monica_N%3D,robotics
10,George Bebis,1.0,0.3,University of Nevada,https://www.cse.unr.edu/~bebis,https://dblp.org/pers/hd/b/Bebis:George,unknown
11,Sushil J. Louis,1.0,0.3,University of Nevada,https://www.cse.unr.edu/~sushil,https://dblp.org/pers/hd/l/Louis:Sushil_J%3D,unknown
12,Mircea Nicolescu,1.0,0.3,University of Nevada,https://www.cse.unr.edu/~mircea,https://dblp.org/pers/hd/n/Nicolescu:Mircea,unknown
13,Alireza Tavakkoli,1.0,0.2,University of Nevada,https://www.cse.unr.edu/~alit,https://dblp.org/pers/hd/t/Tavakkoli:Alireza,unknown
0,Wheeler Ruml,21.0,6.7,University of New Hampshire,http://www.cs.unh.edu/~ruml,https://dblp.org/pers/hd/r/Ruml:Wheeler,ai
1,Marek Petrik,14.0,4.9,University of New Hampshire,http://www.cs.unh.edu/~mpetrik,https://dblp.org/pers/hd/p/Petrik:Marek,ml
2,Dongpeng Xu,8.0,1.7,University of New Hampshire,https://www.cs.unh.edu/~dxu,https://dblp.org/pers/hd/x/Xu_0001:Dongpeng,security
3,Momotaz Begum,6.0,1.5,University of New Hampshire,http://www.cs.unh.edu/~mbegum,https://dblp.org/pers/hd/b/Begum:Momotaz,robotics
4,Laura Dietz,4.0,2.0,University of New Hampshire,http://www.cs.unh.edu/~dietz,https://dblp.org/pers/hd/d/Dietz:Laura,web
4,Laura Dietz,4.0,2.0,University of New Hampshire,http://www.cs.unh.edu/~dietz,https://dblp.org/pers/hd/d/Dietz:Laura,ir
5,Colin Ware,2.0,0.5,University of New Hampshire,http://ccom.unh.edu/vislab/colin_ware.html,https://dblp.org/pers/hd/w/Ware:Colin,visualization
0,Hui Zhao,6.0,1.3,University of North Texas,http://www.cse.unt.edu/~huizhao,https://dblp.org/pers/hd/z/Zhao_0013:Hui,metrics
0,Hui Zhao,6.0,1.3,University of North Texas,http://www.cse.unt.edu/~huizhao,https://dblp.org/pers/hd/z/Zhao_0013:Hui,eda
1,Rodney D Nielsen,6.0,2.5,University of North Texas,http://www.cse.unt.edu/~nielsen,https://dblp.org/pers/hd/n/Nielsen:Rodney_D%3D,ai
1,Rodney D Nielsen,6.0,2.5,University of North Texas,http://www.cse.unt.edu/~nielsen,https://dblp.org/pers/hd/n/Nielsen:Rodney_D%3D,nlp
2,Yunhe Feng,5.0,1.3,University of North Texas,https://computerscience.engineering.unt.edu/people/faculty/yunhe-feng,https://dblp.org/pers/hd/f/Feng:Yunhe,hci
3,Weishi Shi,5.0,1.8,University of North Texas,https://computerscience.engineering.unt.edu/people/faculty/weishi-shi,https://dblp.org/pers/hd/s/Shi:Weishi,ml
4,Yuede Ji,4.0,1.4,University of North Texas,https://yuede.github.io,https://dblp.org/pers/hd/j/Ji:Yuede,hpc
5,Xiaohui Yuan,3.0,0.5,University of North Texas,http://www.cse.unt.edu/~xyuan,https://dblp.org/pers/hd/y/Yuan:Xiaohui,unknown
6,Song Fu,2.0,0.6,University of North Texas,http://www.cse.unt.edu/~song,https://dblp.org/pers/hd/f/Fu:Song,ai
7,Xuan Guo,2.0,0.5,University of North Texas,http://www.cse.unt.edu/~xuanguo,https://dblp.org/pers/hd/g/Guo:Xuan,ai
8,Yan Huang 0002,1.0,0.3,University of North Texas,http://www.cse.unt.edu/~huangyan,https://dblp.org/pers/hd/h/Huang_0002:Yan,unknown
9,Wei Jin 0006,1.0,0.3,University of North Texas,http://www.cse.unt.edu/~weijin,https://dblp.org/pers/hd/j/Jin_0006:Wei,unknown
10,Hyunsook Do,1.0,0.3,University of North Texas,http://www.cse.unt.edu/~hdo,https://dblp.org/pers/hd/d/Do:Hyunsook,unknown
0,Yu Sun,21.0,7.3,University of South Florida,http://www.cse.usf.edu/~yusun,https://dblp.org/pers/hd/s/Sun_0004:Yu,robotics
1,Yao Liu,9.0,2.0,University of South Florida,http://www.cse.usf.edu/~yliu,https://dblp.org/pers/hd/l/Liu_0007:Yao,security
1,Yao Liu,9.0,2.0,University of South Florida,http://www.cse.usf.edu/~yliu,https://dblp.org/pers/hd/l/Liu_0007:Yao,mobile
2,Sudeep Sarkar,6.0,2.0,University of South Florida,http://www.cse.usf.edu/~sarkar,https://dblp.org/pers/hd/s/Sarkar:Sudeep,vision
